[FileName]-[Scan]	Xs	Vs
RH_Heart_TMTHF_FR5WO_duplicate.txt-100295	-0.029640496	113161.25
RH_Heart_TMTHF_FR5WO_duplicate.txt-100308	0.112584174	22790.37761
RH_Heart_TMTHF_FR5WO_duplicate.txt-100317	-0.223809624	865576.7083
RH_Heart_TMTHF_FR5WO_duplicate.txt-100318	0.178494942	279008.25
RH_Heart_TMTHF_FR5WO_duplicate.txt-100332	0.241592252	104336.5469
RH_Heart_TMTHF_FR5WO_duplicate.txt-100345	-0.076904311	8778.95931
RH_Heart_TMTHF_FR5WO_duplicate.txt-100355	0.288191624	169993.1979
RH_Heart_TMTHF_FR5WO_duplicate.txt-100371	0.017313776	4940152.083
RH_Heart_TMTHF_FR5WO_duplicate.txt-100372	0.275721904	93803.17971
RH_Heart_TMTHF_FR5WO_duplicate.txt-100388	-0.065550413	29824.56836
RH_Heart_TMTHF_FR5WO_duplicate.txt-100390	0.129657621	34861.07552
RH_Heart_TMTHF_FR5WO_duplicate.txt-100393	0.050999196	47587.92839
RH_Heart_TMTHF_FR5WO_duplicate.txt-100401	-0.079038512	481673.2604
RH_Heart_TMTHF_FR5WO_duplicate.txt-100419	0.212394698	31976.7793
RH_Heart_TMTHF_FR5WO_duplicate.txt-100449	-0.200024001	72398.85156
RH_Heart_TMTHF_FR5WO_duplicate.txt-100450	-0.012051314	53519.77734
RH_Heart_TMTHF_FR5WO_duplicate.txt-100479	-0.266970452	117682.8724
RH_Heart_TMTHF_FR5WO_duplicate.txt-100488	0.434671622	171871.6511
RH_Heart_TMTHF_FR5WO_duplicate.txt-100499	0.13084149	46482.6849
RH_Heart_TMTHF_FR5WO_duplicate.txt-100509	-0.123010734	16639.861
RH_Heart_TMTHF_FR5WO_duplicate.txt-100530	0.224087773	24132.27214
RH_Heart_TMTHF_FR5WO_duplicate.txt-100535	-0.152540807	481204.9688
RH_Heart_TMTHF_FR5WO_duplicate.txt-100536	0.232484368	156445.5469
RH_Heart_TMTHF_FR5WO_duplicate.txt-100552	0.092465857	139043.4844
RH_Heart_TMTHF_FR5WO_duplicate.txt-100563	0.109796765	66005.90885
RH_Heart_TMTHF_FR5WO_duplicate.txt-100570	0.24555369	22590.18229
RH_Heart_TMTHF_FR5WO_duplicate.txt-100571	0.163260331	11859.01953
RH_Heart_TMTHF_FR5WO_duplicate.txt-100574	0.084401792	193762.1511
RH_Heart_TMTHF_FR5WO_duplicate.txt-100575	0.049143357	47602.50781
RH_Heart_TMTHF_FR5WO_duplicate.txt-100576	0.170683116	32426.79948
RH_Heart_TMTHF_FR5WO_duplicate.txt-100579	0.072200021	8587.054361
RH_Heart_TMTHF_FR5WO_duplicate.txt-100585	0.177173326	6320462
RH_Heart_TMTHF_FR5WO_duplicate.txt-100589	0.091177553	37570.5599
RH_Heart_TMTHF_FR5WO_duplicate.txt-100596	-0.042897072	90316.95054
RH_Heart_TMTHF_FR5WO_duplicate.txt-100610	0.251408135	199564.4792
RH_Heart_TMTHF_FR5WO_duplicate.txt-100611	-0.15178099	250546.3386
RH_Heart_TMTHF_FR5WO_duplicate.txt-100613	-0.099785341	44820.8125
RH_Heart_TMTHF_FR5WO_duplicate.txt-100617	0.007062956	30982.39974
RH_Heart_TMTHF_FR5WO_duplicate.txt-100622	0.080415614	132302.6771
RH_Heart_TMTHF_FR5WO_duplicate.txt-100626	0.191177357	47973.22787
RH_Heart_TMTHF_FR5WO_duplicate.txt-100635	0.169009362	26301.68359
RH_Heart_TMTHF_FR5WO_duplicate.txt-100699	0.27367967	76603.24088
RH_Heart_TMTHF_FR5WO_duplicate.txt-100705	0.013502898	206706.9792
RH_Heart_TMTHF_FR5WO_duplicate.txt-100708	0.175273073	59062.05339
RH_Heart_TMTHF_FR5WO_duplicate.txt-100719	0.10195303	67882.09896
RH_Heart_TMTHF_FR5WO_duplicate.txt-100742	0.062323324	27321.39193
RH_Heart_TMTHF_FR5WO_duplicate.txt-100751	0.157263205	331469.5209
RH_Heart_TMTHF_FR5WO_duplicate.txt-100752	-0.205730713	162028.2813
RH_Heart_TMTHF_FR5WO_duplicate.txt-100767	0.335147756	96757.80472
RH_Heart_TMTHF_FR5WO_duplicate.txt-100778	0.408102649	24253.46419
RH_Heart_TMTHF_FR5WO_duplicate.txt-100781	0.281142234	31489.14518
RH_Heart_TMTHF_FR5WO_duplicate.txt-100788	0.025666077	161246.8464
RH_Heart_TMTHF_FR5WO_duplicate.txt-100791	-0.059953338	21530.16341
RH_Heart_TMTHF_FR5WO_duplicate.txt-100797	0.142740887	14038.59733
RH_Heart_TMTHF_FR5WO_duplicate.txt-100803	-0.265360941	12107.28581
RH_Heart_TMTHF_FR5WO_duplicate.txt-100805	0.136338636	4102137.25
RH_Heart_TMTHF_FR5WO_duplicate.txt-100806	0.07952964	40070.91797
RH_Heart_TMTHF_FR5WO_duplicate.txt-100812	0.20846011	44972.49219
RH_Heart_TMTHF_FR5WO_duplicate.txt-100825	0.015332079	349752.9688
RH_Heart_TMTHF_FR5WO_duplicate.txt-100826	0.075182382	119102.8906
RH_Heart_TMTHF_FR5WO_duplicate.txt-100831	-0.046436615	58554.00521
RH_Heart_TMTHF_FR5WO_duplicate.txt-100847	-0.194982917	311410.0781
RH_Heart_TMTHF_FR5WO_duplicate.txt-100850	0.141485215	34870.83594
RH_Heart_TMTHF_FR5WO_duplicate.txt-100861	-0.187430352	46820.72917
RH_Heart_TMTHF_FR5WO_duplicate.txt-100865	0.20957182	43041.83073
RH_Heart_TMTHF_FR5WO_duplicate.txt-100875	0.189811559	28123.17122
RH_Heart_TMTHF_FR5WO_duplicate.txt-100876	0.180200552	36981.90234
RH_Heart_TMTHF_FR5WO_duplicate.txt-100889	0.082572151	22478.9375
RH_Heart_TMTHF_FR5WO_duplicate.txt-100900	0.095652775	10499.03809
RH_Heart_TMTHF_FR5WO_duplicate.txt-100906	0.178657942	105943.2786
RH_Heart_TMTHF_FR5WO_duplicate.txt-100918	0.116280555	47640.2487
RH_Heart_TMTHF_FR5WO_duplicate.txt-100923	0.109914583	196223.9219
RH_Heart_TMTHF_FR5WO_duplicate.txt-100924	-0.074427625	89490.1862
RH_Heart_TMTHF_FR5WO_duplicate.txt-100935	0.111852611	42835.9987
RH_Heart_TMTHF_FR5WO_duplicate.txt-100941	0.036016582	53969.37891
RH_Heart_TMTHF_FR5WO_duplicate.txt-100969	0.324112018	117658.5703
RH_Heart_TMTHF_FR5WO_duplicate.txt-100972	-0.197971628	216789.5365
RH_Heart_TMTHF_FR5WO_duplicate.txt-100981	0.258259101	117185.7188
RH_Heart_TMTHF_FR5WO_duplicate.txt-100996	0.156377559	78474.79167
RH_Heart_TMTHF_FR5WO_duplicate.txt-101007	0.271580035	87607.11459
RH_Heart_TMTHF_FR5WO_duplicate.txt-101008	0.216803666	14358.3776
RH_Heart_TMTHF_FR5WO_duplicate.txt-101015	0.193745149	16576.64095
RH_Heart_TMTHF_FR5WO_duplicate.txt-101020	-0.019516228	3214296.75
RH_Heart_TMTHF_FR5WO_duplicate.txt-101021	0.038574521	9979.615234
RH_Heart_TMTHF_FR5WO_duplicate.txt-101022	-0.000480403	42195.04427
RH_Heart_TMTHF_FR5WO_duplicate.txt-101025	0.103100679	53711.93359
RH_Heart_TMTHF_FR5WO_duplicate.txt-101027	0.160996963	45012.26172
RH_Heart_TMTHF_FR5WO_duplicate.txt-101032	-0.117352025	29253.85352
RH_Heart_TMTHF_FR5WO_duplicate.txt-101047	-0.019740684	373158.6042
RH_Heart_TMTHF_FR5WO_duplicate.txt-101067	0.238281549	51294.71094
RH_Heart_TMTHF_FR5WO_duplicate.txt-101073	-0.217559513	12212.70215
RH_Heart_TMTHF_FR5WO_duplicate.txt-101074	0.678735277	7176.952637
RH_Heart_TMTHF_FR5WO_duplicate.txt-101079	-0.097907002	66558.72787
RH_Heart_TMTHF_FR5WO_duplicate.txt-101085	0.086577803	47917.67708
RH_Heart_TMTHF_FR5WO_duplicate.txt-101101	0.014064381	14662.95312
RH_Heart_TMTHF_FR5WO_duplicate.txt-101110	-0.040282797	50726.29948
RH_Heart_TMTHF_FR5WO_duplicate.txt-101111	0.095346616	137259.5964
RH_Heart_TMTHF_FR5WO_duplicate.txt-101123	0.09401304	146950.8334
RH_Heart_TMTHF_FR5WO_duplicate.txt-101125	0.069794017	56294.61588
RH_Heart_TMTHF_FR5WO_duplicate.txt-101141	0.214596417	147069.6823
RH_Heart_TMTHF_FR5WO_duplicate.txt-101142	-0.115517012	118985.0625
RH_Heart_TMTHF_FR5WO_duplicate.txt-101164	0.147632416	48846.29297
RH_Heart_TMTHF_FR5WO_duplicate.txt-101190	0.010941079	81127.75
RH_Heart_TMTHF_FR5WO_duplicate.txt-101191	0.088679744	113567.1224
RH_Heart_TMTHF_FR5WO_duplicate.txt-101193	0.246511709	133902.0625
RH_Heart_TMTHF_FR5WO_duplicate.txt-101200	0.158075539	355377.3542
RH_Heart_TMTHF_FR5WO_duplicate.txt-101210	-0.033197264	144515.737
RH_Heart_TMTHF_FR5WO_duplicate.txt-101223	0.182493758	47948.09375
RH_Heart_TMTHF_FR5WO_duplicate.txt-101225	0.207257763	58833.3125
RH_Heart_TMTHF_FR5WO_duplicate.txt-101239	0.243616487	2185672.583
RH_Heart_TMTHF_FR5WO_duplicate.txt-101240	0.273971001	86309.17969
RH_Heart_TMTHF_FR5WO_duplicate.txt-101244	0.242178654	17201.90658
RH_Heart_TMTHF_FR5WO_duplicate.txt-101248	0.280072235	76988.61198
RH_Heart_TMTHF_FR5WO_duplicate.txt-101254	0.318356122	8226.271159
RH_Heart_TMTHF_FR5WO_duplicate.txt-101261	0.069612842	284586.6407
RH_Heart_TMTHF_FR5WO_duplicate.txt-101289	0.081500024	15815.93815
RH_Heart_TMTHF_FR5WO_duplicate.txt-101293	-0.171945649	116542.7754
RH_Heart_TMTHF_FR5WO_duplicate.txt-101300	0.262247611	51884.80208
RH_Heart_TMTHF_FR5WO_duplicate.txt-101318	0.186892984	23024.58463
RH_Heart_TMTHF_FR5WO_duplicate.txt-101322	0.003708825	32629.11003
RH_Heart_TMTHF_FR5WO_duplicate.txt-101329	0.201711408	123619.0209
RH_Heart_TMTHF_FR5WO_duplicate.txt-101330	-0.185058246	99930.90364
RH_Heart_TMTHF_FR5WO_duplicate.txt-101338	0.124415824	176514.1563
RH_Heart_TMTHF_FR5WO_duplicate.txt-101339	0.414053469	137681.6354
RH_Heart_TMTHF_FR5WO_duplicate.txt-101354	0.198121477	46794.39844
RH_Heart_TMTHF_FR5WO_duplicate.txt-101358	-0.28991745	161466.6771
RH_Heart_TMTHF_FR5WO_duplicate.txt-101402	0.09633028	33769.55925
RH_Heart_TMTHF_FR5WO_duplicate.txt-101405	-0.060166912	73603.49479
RH_Heart_TMTHF_FR5WO_duplicate.txt-101406	-0.029754111	42730.94792
RH_Heart_TMTHF_FR5WO_duplicate.txt-101411	0.226984504	44075.70052
RH_Heart_TMTHF_FR5WO_duplicate.txt-101415	0.159927749	619010.3125
RH_Heart_TMTHF_FR5WO_duplicate.txt-101438	0.165892196	36019.37175
RH_Heart_TMTHF_FR5WO_duplicate.txt-101445	0.331194134	13205.49609
RH_Heart_TMTHF_FR5WO_duplicate.txt-101455	0.049635345	40162.45182
RH_Heart_TMTHF_FR5WO_duplicate.txt-101458	0.101803275	794110.625
RH_Heart_TMTHF_FR5WO_duplicate.txt-101459	0.162353835	69336.66407
RH_Heart_TMTHF_FR5WO_duplicate.txt-101460	0.227957911	15800.38444
RH_Heart_TMTHF_FR5WO_duplicate.txt-101463	0.141681	60664.56771
RH_Heart_TMTHF_FR5WO_duplicate.txt-101474	0.079329187	190646.4531
RH_Heart_TMTHF_FR5WO_duplicate.txt-101496	-0.110551352	45031.94271
RH_Heart_TMTHF_FR5WO_duplicate.txt-101499	0.232216437	42787.09505
RH_Heart_TMTHF_FR5WO_duplicate.txt-101506	0.631188456	23067.4375
RH_Heart_TMTHF_FR5WO_duplicate.txt-101509	0.0621998	16726.88997
RH_Heart_TMTHF_FR5WO_duplicate.txt-101514	-0.226258185	74148.18099
RH_Heart_TMTHF_FR5WO_duplicate.txt-101517	-0.088942001	65152.51432
RH_Heart_TMTHF_FR5WO_duplicate.txt-101534	0.111351057	23619.60547
RH_Heart_TMTHF_FR5WO_duplicate.txt-101542	0.172712375	111442.4714
RH_Heart_TMTHF_FR5WO_duplicate.txt-101546	0.100510785	113188.0208
RH_Heart_TMTHF_FR5WO_duplicate.txt-101560	0.037162139	374731.9479
RH_Heart_TMTHF_FR5WO_duplicate.txt-101561	0.109044802	113365.474
RH_Heart_TMTHF_FR5WO_duplicate.txt-101573	-0.196456911	144669.3334
RH_Heart_TMTHF_FR5WO_duplicate.txt-101574	0.066018012	22382.23112
RH_Heart_TMTHF_FR5WO_duplicate.txt-101608	0.100350988	365415.3334
RH_Heart_TMTHF_FR5WO_duplicate.txt-101621	0.156146234	45987.60286
RH_Heart_TMTHF_FR5WO_duplicate.txt-101622	0.399448179	60896.36588
RH_Heart_TMTHF_FR5WO_duplicate.txt-101632	0.032341106	601575.4792
RH_Heart_TMTHF_FR5WO_duplicate.txt-101635	0.052007851	90083.14583
RH_Heart_TMTHF_FR5WO_duplicate.txt-101642	0.331836841	6275.891113
RH_Heart_TMTHF_FR5WO_duplicate.txt-101645	-0.06857313	23329.11979
RH_Heart_TMTHF_FR5WO_duplicate.txt-101663	0.174664655	119638.4609
RH_Heart_TMTHF_FR5WO_duplicate.txt-101664	0.193483053	41164.02865
RH_Heart_TMTHF_FR5WO_duplicate.txt-101677	0.206921388	555504.6146
RH_Heart_TMTHF_FR5WO_duplicate.txt-101678	0.129210049	85230.09635
RH_Heart_TMTHF_FR5WO_duplicate.txt-101680	0.06782688	66280.35026
RH_Heart_TMTHF_FR5WO_duplicate.txt-101681	0.122629015	15326.16211
RH_Heart_TMTHF_FR5WO_duplicate.txt-101693	0.217566665	99481.29428
RH_Heart_TMTHF_FR5WO_duplicate.txt-101696	0.12928861	148003.0833
RH_Heart_TMTHF_FR5WO_duplicate.txt-101712	0.283111854	17719.69727
RH_Heart_TMTHF_FR5WO_duplicate.txt-101717	0.1038225	49980.96354
RH_Heart_TMTHF_FR5WO_duplicate.txt-101732	0.312056415	31858.09766
RH_Heart_TMTHF_FR5WO_duplicate.txt-101749	0.305037122	15947.87598
RH_Heart_TMTHF_FR5WO_duplicate.txt-101760	0.119262427	102747.9453
RH_Heart_TMTHF_FR5WO_duplicate.txt-101770	0.10117022	15284.63835
RH_Heart_TMTHF_FR5WO_duplicate.txt-101774	-0.02003262	423432.2084
RH_Heart_TMTHF_FR5WO_duplicate.txt-101787	-0.177977085	92099.1569
RH_Heart_TMTHF_FR5WO_duplicate.txt-101788	0.144214772	95882.95314
RH_Heart_TMTHF_FR5WO_duplicate.txt-101791	0.317901143	37166.79167
RH_Heart_TMTHF_FR5WO_duplicate.txt-101811	0.159082066	12437.07845
RH_Heart_TMTHF_FR5WO_duplicate.txt-101813	0.109216631	49704.36458
RH_Heart_TMTHF_FR5WO_duplicate.txt-101841	-0.060757507	119812.474
RH_Heart_TMTHF_FR5WO_duplicate.txt-101843	0.042411236	32803.90039
RH_Heart_TMTHF_FR5WO_duplicate.txt-101844	0.022807094	33109.77083
RH_Heart_TMTHF_FR5WO_duplicate.txt-101855	0.218445947	453411.3125
RH_Heart_TMTHF_FR5WO_duplicate.txt-101856	-0.171336181	98873.12499
RH_Heart_TMTHF_FR5WO_duplicate.txt-101865	0.143093519	25997.0957
RH_Heart_TMTHF_FR5WO_duplicate.txt-101872	0.080984353	17552.59994
RH_Heart_TMTHF_FR5WO_duplicate.txt-101874	0.104210762	36424.93359
RH_Heart_TMTHF_FR5WO_duplicate.txt-101882	0.178681278	70720.74089
RH_Heart_TMTHF_FR5WO_duplicate.txt-101895	-0.002357156	201525.4948
RH_Heart_TMTHF_FR5WO_duplicate.txt-101896	0.230083767	46272.58985
RH_Heart_TMTHF_FR5WO_duplicate.txt-101898	0.110914587	30010.87891
RH_Heart_TMTHF_FR5WO_duplicate.txt-101907	0.225096389	78953.69271
RH_Heart_TMTHF_FR5WO_duplicate.txt-101938	0.06709489	24250.06706
RH_Heart_TMTHF_FR5WO_duplicate.txt-101945	-0.103888202	119124.5983
RH_Heart_TMTHF_FR5WO_duplicate.txt-101956	0.19983043	18744.39323
RH_Heart_TMTHF_FR5WO_duplicate.txt-101961	-0.184720377	7310.039714
RH_Heart_TMTHF_FR5WO_duplicate.txt-101979	0.289076649	36666.68295
RH_Heart_TMTHF_FR5WO_duplicate.txt-101991	0.30723469	399040.125
RH_Heart_TMTHF_FR5WO_duplicate.txt-101993	0.119629468	39443.16406
RH_Heart_TMTHF_FR5WO_duplicate.txt-102001	-0.364995553	138814.125
RH_Heart_TMTHF_FR5WO_duplicate.txt-102002	0.247977825	81617.65365
RH_Heart_TMTHF_FR5WO_duplicate.txt-102013	0.059116124	77236.64323
RH_Heart_TMTHF_FR5WO_duplicate.txt-102022	-0.20889862	72189.16797
RH_Heart_TMTHF_FR5WO_duplicate.txt-102023	0.071722942	52839.77865
RH_Heart_TMTHF_FR5WO_duplicate.txt-102025	0.315407898	26762.20703
RH_Heart_TMTHF_FR5WO_duplicate.txt-102026	0.121994061	31091.35156
RH_Heart_TMTHF_FR5WO_duplicate.txt-102029	-0.088335654	19752.54688
RH_Heart_TMTHF_FR5WO_duplicate.txt-102035	0.059110141	120958.5833
RH_Heart_TMTHF_FR5WO_duplicate.txt-102036	0.175584449	15746.22005
RH_Heart_TMTHF_FR5WO_duplicate.txt-102038	0.103674907	34234.12956
RH_Heart_TMTHF_FR5WO_duplicate.txt-102046	0.133332544	1824054.208
RH_Heart_TMTHF_FR5WO_duplicate.txt-102049	0.1709219	72894.22396
RH_Heart_TMTHF_FR5WO_duplicate.txt-102050	0.033031333	78467.42187
RH_Heart_TMTHF_FR5WO_duplicate.txt-102074	0.010609598	141391.1406
RH_Heart_TMTHF_FR5WO_duplicate.txt-102075	0.144622247	125856.4688
RH_Heart_TMTHF_FR5WO_duplicate.txt-102087	0.11459659	17860.15039
RH_Heart_TMTHF_FR5WO_duplicate.txt-102098	0.249341348	33472.49024
RH_Heart_TMTHF_FR5WO_duplicate.txt-102110	-0.19013092	83839.0625
RH_Heart_TMTHF_FR5WO_duplicate.txt-102111	-0.021430155	11893.7998
RH_Heart_TMTHF_FR5WO_duplicate.txt-102124	0.159617453	115133.2943
RH_Heart_TMTHF_FR5WO_duplicate.txt-102161	0.291260288	19821.85286
RH_Heart_TMTHF_FR5WO_duplicate.txt-102174	0.280723671	28148.89323
RH_Heart_TMTHF_FR5WO_duplicate.txt-102207	0.326916253	30815.23047
RH_Heart_TMTHF_FR5WO_duplicate.txt-102209	0.331142535	95877.05208
RH_Heart_TMTHF_FR5WO_duplicate.txt-102218	-0.156592947	29639.43718
RH_Heart_TMTHF_FR5WO_duplicate.txt-102232	0.083139089	9926.333334
RH_Heart_TMTHF_FR5WO_duplicate.txt-102239	0.037355002	38552.81706
RH_Heart_TMTHF_FR5WO_duplicate.txt-102241	0.317635682	27122.19792
RH_Heart_TMTHF_FR5WO_duplicate.txt-102242	0.055446829	17025.49219
RH_Heart_TMTHF_FR5WO_duplicate.txt-102251	0.065377597	10611.51351
RH_Heart_TMTHF_FR5WO_duplicate.txt-102260	-0.014226478	468085.25
RH_Heart_TMTHF_FR5WO_duplicate.txt-102275	0.190039047	15552.54297
RH_Heart_TMTHF_FR5WO_duplicate.txt-102288	0.242317668	55865.98828
RH_Heart_TMTHF_FR5WO_duplicate.txt-102309	-0.07785763	242916.0365
RH_Heart_TMTHF_FR5WO_duplicate.txt-102316	0.22319724	73364.97657
RH_Heart_TMTHF_FR5WO_duplicate.txt-102317	0.199917588	142136.4349
RH_Heart_TMTHF_FR5WO_duplicate.txt-102318	0.444745662	149238.2188
RH_Heart_TMTHF_FR5WO_duplicate.txt-102325	0.025556309	166550.8073
RH_Heart_TMTHF_FR5WO_duplicate.txt-102327	0.166429703	57852.58333
RH_Heart_TMTHF_FR5WO_duplicate.txt-102329	0.13689053	52524.4362
RH_Heart_TMTHF_FR5WO_duplicate.txt-102332	0.18291031	72703.03385
RH_Heart_TMTHF_FR5WO_duplicate.txt-102335	-0.007279412	46673.50912
RH_Heart_TMTHF_FR5WO_duplicate.txt-102339	0.219368567	50695.08203
RH_Heart_TMTHF_FR5WO_duplicate.txt-102340	0.277074876	120939.974
RH_Heart_TMTHF_FR5WO_duplicate.txt-102342	0.079234839	59285.22396
RH_Heart_TMTHF_FR5WO_duplicate.txt-102344	0.007450236	145155.2448
RH_Heart_TMTHF_FR5WO_duplicate.txt-102347	0.071577399	100602.7214
RH_Heart_TMTHF_FR5WO_duplicate.txt-102351	0.111471204	132166.625
RH_Heart_TMTHF_FR5WO_duplicate.txt-102352	0.110064973	88091.45053
RH_Heart_TMTHF_FR5WO_duplicate.txt-102354	0.101098886	112019.2864
RH_Heart_TMTHF_FR5WO_duplicate.txt-102356	0.196963413	525608.4792
RH_Heart_TMTHF_FR5WO_duplicate.txt-102358	0.250065024	172161.4323
RH_Heart_TMTHF_FR5WO_duplicate.txt-102359	0.195572735	142336.1563
RH_Heart_TMTHF_FR5WO_duplicate.txt-102360	0.080323722	406076.3125
RH_Heart_TMTHF_FR5WO_duplicate.txt-102361	0.143497651	138340.3047
RH_Heart_TMTHF_FR5WO_duplicate.txt-102363	0.131429399	211507.2084
RH_Heart_TMTHF_FR5WO_duplicate.txt-102367	0.153425679	144945.2031
RH_Heart_TMTHF_FR5WO_duplicate.txt-102371	0.020420336	268612.1979
RH_Heart_TMTHF_FR5WO_duplicate.txt-102374	0.268246829	365671.5
RH_Heart_TMTHF_FR5WO_duplicate.txt-102378	0.204979522	333258.9271
RH_Heart_TMTHF_FR5WO_duplicate.txt-102384	0.07598721	95212.86981
RH_Heart_TMTHF_FR5WO_duplicate.txt-102386	0.054286762	535792.9271
RH_Heart_TMTHF_FR5WO_duplicate.txt-102388	0.131914103	113787.6927
RH_Heart_TMTHF_FR5WO_duplicate.txt-102389	0.303339039	55694.31511
RH_Heart_TMTHF_FR5WO_duplicate.txt-102390	0.173974495	27060.05143
RH_Heart_TMTHF_FR5WO_duplicate.txt-102392	0.033082307	141571.9323
RH_Heart_TMTHF_FR5WO_duplicate.txt-102393	0.189774531	40475.05078
RH_Heart_TMTHF_FR5WO_duplicate.txt-102396	0.160164921	593132.4896
RH_Heart_TMTHF_FR5WO_duplicate.txt-102398	0.183261506	449226.5521
RH_Heart_TMTHF_FR5WO_duplicate.txt-102399	0.207358007	669697.1458
RH_Heart_TMTHF_FR5WO_duplicate.txt-102403	0.157428183	317812.4063
RH_Heart_TMTHF_FR5WO_duplicate.txt-102404	0.297271309	422928.4375
RH_Heart_TMTHF_FR5WO_duplicate.txt-102410	0.085134221	724643.3333
RH_Heart_TMTHF_FR5WO_duplicate.txt-102422	0.279424662	107931.6016
RH_Heart_TMTHF_FR5WO_duplicate.txt-102426	0.105437023	107784.8672
RH_Heart_TMTHF_FR5WO_duplicate.txt-102428	0.096914214	155401.2708
RH_Heart_TMTHF_FR5WO_duplicate.txt-102434	-0.026399075	634166.1667
RH_Heart_TMTHF_FR5WO_duplicate.txt-102445	0.110674191	99291.07555
RH_Heart_TMTHF_FR5WO_duplicate.txt-102454	0.210213281	66866.36458
RH_Heart_TMTHF_FR5WO_duplicate.txt-102455	0.170557245	184608.5104
RH_Heart_TMTHF_FR5WO_duplicate.txt-102458	0.219448963	198120.974
RH_Heart_TMTHF_FR5WO_duplicate.txt-102460	0.120591596	67576.90625
RH_Heart_TMTHF_FR5WO_duplicate.txt-102461	0.106686392	50770.625
RH_Heart_TMTHF_FR5WO_duplicate.txt-102466	0.022538737	3070989.25
RH_Heart_TMTHF_FR5WO_duplicate.txt-102471	-0.134249268	613831.25
RH_Heart_TMTHF_FR5WO_duplicate.txt-102475	0.287162692	392776.0313
RH_Heart_TMTHF_FR5WO_duplicate.txt-102488	0.007868059	171263.5938
RH_Heart_TMTHF_FR5WO_duplicate.txt-102502	0.154776771	74062.23438
RH_Heart_TMTHF_FR5WO_duplicate.txt-102507	0.210464739	218373.9271
RH_Heart_TMTHF_FR5WO_duplicate.txt-102518	0.176510511	74805.34375
RH_Heart_TMTHF_FR5WO_duplicate.txt-102522	0.095007392	609278.2083
RH_Heart_TMTHF_FR5WO_duplicate.txt-102525	0.142523111	464775.7084
RH_Heart_TMTHF_FR5WO_duplicate.txt-102533	0.212697156	84407.29688
RH_Heart_TMTHF_FR5WO_duplicate.txt-102535	-0.020544493	1013851.229
RH_Heart_TMTHF_FR5WO_duplicate.txt-102536	-0.203307383	1660011.167
RH_Heart_TMTHF_FR5WO_duplicate.txt-102537	0.183251077	832275.2708
RH_Heart_TMTHF_FR5WO_duplicate.txt-102540	0.222070011	757163.5833
RH_Heart_TMTHF_FR5WO_duplicate.txt-102541	0.144468471	410332.6146
RH_Heart_TMTHF_FR5WO_duplicate.txt-102544	-0.052279795	676503.0417
RH_Heart_TMTHF_FR5WO_duplicate.txt-102545	0.092307311	210430.3489
RH_Heart_TMTHF_FR5WO_duplicate.txt-102546	0.093644598	524680.3438
RH_Heart_TMTHF_FR5WO_duplicate.txt-102547	0.123819512	715482.1875
RH_Heart_TMTHF_FR5WO_duplicate.txt-102548	0.108964179	206183.0313
RH_Heart_TMTHF_FR5WO_duplicate.txt-102549	0.18566917	100803.7213
RH_Heart_TMTHF_FR5WO_duplicate.txt-102553	0.018452923	298945.6563
RH_Heart_TMTHF_FR5WO_duplicate.txt-102558	0.126203673	205099.9635
RH_Heart_TMTHF_FR5WO_duplicate.txt-102574	0.088666641	368006.6563
RH_Heart_TMTHF_FR5WO_duplicate.txt-102576	0.181997835	79374.02604
RH_Heart_TMTHF_FR5WO_duplicate.txt-102583	0.029430441	387700.4896
RH_Heart_TMTHF_FR5WO_duplicate.txt-102585	0.228858068	200909.1563
RH_Heart_TMTHF_FR5WO_duplicate.txt-102586	0.112554073	260428.9948
RH_Heart_TMTHF_FR5WO_duplicate.txt-102587	0.058370138	193485.9479
RH_Heart_TMTHF_FR5WO_duplicate.txt-102590	0.028379901	230195.6667
RH_Heart_TMTHF_FR5WO_duplicate.txt-102594	0.197971235	480353.2708
RH_Heart_TMTHF_FR5WO_duplicate.txt-102597	0.163823052	197022.25
RH_Heart_TMTHF_FR5WO_duplicate.txt-102608	0.102441806	16789.53711
RH_Heart_TMTHF_FR5WO_duplicate.txt-102610	0.000808966	81334.66146
RH_Heart_TMTHF_FR5WO_duplicate.txt-102611	0.201532179	56680.33984
RH_Heart_TMTHF_FR5WO_duplicate.txt-102612	0.13013559	74552.19401
RH_Heart_TMTHF_FR5WO_duplicate.txt-102622	0.138270598	226161.3594
RH_Heart_TMTHF_FR5WO_duplicate.txt-102629	0.215209377	375612.375
RH_Heart_TMTHF_FR5WO_duplicate.txt-102633	0.070688165	218534.5052
RH_Heart_TMTHF_FR5WO_duplicate.txt-102652	0.209852537	136715.4245
RH_Heart_TMTHF_FR5WO_duplicate.txt-102653	0.333913032	155700.5573
RH_Heart_TMTHF_FR5WO_duplicate.txt-102658	0.054423234	17053.11165
RH_Heart_TMTHF_FR5WO_duplicate.txt-102661	0.264397868	29051.96094
RH_Heart_TMTHF_FR5WO_duplicate.txt-102679	0.035321236	116687.8776
RH_Heart_TMTHF_FR5WO_duplicate.txt-102680	0.142775739	23915.96029
RH_Heart_TMTHF_FR5WO_duplicate.txt-102682	-0.004650802	128665.3359
RH_Heart_TMTHF_FR5WO_duplicate.txt-102687	0.035332198	23755.35352
RH_Heart_TMTHF_FR5WO_duplicate.txt-102695	0.245228781	838078.3125
